utm_easting,utm_northing,elevation
406574.9054420104,6233620.206951918,-33.455258117647055
403164.2710935215,6235516.879130461,-33.1878326
414021.0373253015,6233175.581850218,-30.626903199999997
425361.5174176871,6237977.856854322,-25.1460919375
420223.5570213399,6254212.571549134,-26.887667625
415406.4512776805,6241092.0536113,-30.02245975
423898.3494366817,6233249.102075652,-25.3072838125
420783.34899645066,6238306.883175739,-28.0556701875
422936.0729292793,6241862.43098405,-26.5828689375
420921.67948522605,6235266.352694205,-27.510354142857143
417037.0243029216,6234490.190713241,-29.7494305
409078.5931546709,6243173.9860283965,-31.129904692307694
418529.9619743951,6234855.738680625,-29.116370714285715
414846.4836958316,6235377.022811198,-30.7997015625
408146.2676797956,6233218.629837011,-32.9144584
423549.3997533353,6260405.61403021,-26.15283764705882
413668.8451366101,6245215.043310581,-29.467329444444445
420059.7051925165,6249989.926176193,-27.8989030625
421380.1140113134,6250822.6325708395,-28.124760142857145
421338.4790263877,6232460.514753652,-26.632935066666665
414393.0250469433,6239202.868539973,-30.80413092857143
411679.6810095831,6235446.956368119,-31.77160630769231
422687.2445931868,6243244.065173036,-26.453055083333336
423382.89728647785,6247210.651098767,-27.178918875
421761.01364051393,6252190.677567196,-28.19106042105263
418606.3449657045,6242954.387007088,-28.37188876923077
405386.3716359297,6232700.16265949,-33.56429669230769
425127.8143115726,6247375.254695486,-26.547520866666666
424367.35787496844,6246933.766327625,-26.72622776923077
407783.8933866748,6235565.039346436,-33.00413730769231
423200.7923646957,6257001.016004193,-26.856717588235295
421798.1839465207,6237570.11291981,-27.268701266666667
404677.7380112191,6232697.329033091,-33.549379083333335
412086.9388512333,6241646.369416331,-30.76372295
419642.9739331627,6256851.323485038,-25.103038384615385
413316.1409883122,6234255.764931566,-31.12594005882353
424652.25621973403,6255133.087107392,-28.396351705882353
416913.11295067135,6241024.485869888,-29.590025
423929.79783975345,6242628.19763324,-25.993637588235295
403720.593068244,6235520.946427526,-33.39118930769231
410640.79434020177,6239544.969696767,-31.614069999999998
424546.5734918068,6243030.307390996,-25.710966
411497.56157742644,6243632.116213917,-30.430330733333335
406666.88836743875,6232886.746874521,-33.36550257142857
412291.7207533046,6242981.67219486,-30.384289666666668
415752.8520057936,6249112.976572965,-28.054429294117647
419738.7954100751,6255127.755343397,-26.117186
405955.90727917716,6233838.46358941,-33.6329451875
425709.9289045315,6260682.071363171,-26.200228166666665
414497.19190586754,6246166.2584920395,-28.995460384615384
422243.46042492776,6255063.235503901,-27.585220846153845
411828.94596577715,6247390.630977141,-29.462067666666666
424913.38280967687,6244951.451799478,-25.844336666666667
421292.7731975147,6258577.779717302,-25.742484875
421746.5942998156,6242604.096042992,-27.06138538888889
421026.48210745724,6255915.375989885,-26.4148116875
410319.4033045907,6244423.42343921,-30.531764846153845
410284.72016751114,6246209.032562713,-30.127018266666667
420131.29862918373,6240538.492622079,-28.387606736842102
408141.3860641382,6240285.69766208,-32.02924483333333
422074.98088930984,6234209.717296417,-26.532208076923077
414743.20863370737,6239090.231230712,-30.7464516875
418806.720112722,6235630.626252801,-29.17651890909091
404260.67299735965,6234449.218798779,-33.63479941176471
425151.91416534944,6236589.943037216,-25.073972789473686
423478.5972486768,6255383.320092763,-27.919925
417890.7120187184,6245522.8639158355,-28.0935164375
423224.8201611032,6259367.750245338,-26.13853058823529
424617.49110154796,6261641.235873945,-26.221376499999998
411077.9242358029,6236868.369105154,-31.921875357142856
408747.957906015,6239210.543954197,-32.134899315789475
422946.57479837193,6237093.072118411,-26.45707846153846
408280.83405747457,6234208.31558837,-32.8955975
420005.4753310525,6243552.322664717,-27.593210615384617
422487.95768921316,6259128.769104683,-26.028040705882354
425598.41052926227,6233227.431894108,-24.369167285714287
404011.97904152784,6234933.284275403,-33.51529226666666
401156.5467614374,6232750.390055087,-32.11351136842105
406900.2880093792,6235680.687316265,-33.2703761875
424201.56983329856,6243557.001392,-25.869470933333332
417736.44933697995,6238929.940705987,-29.980152588235295
420993.38602326234,6249223.759908379,-27.98614594117647
417162.22816554323,6236487.815423872,-30.387128999999998
413706.8242413073,6237279.65760198,-31.221669666666667
404107.7968777019,6238293.700631973,-33.16795317647058
412156.58521856443,6244629.876573395,-30.0211254375
423954.5823274442,6234889.464170139,-25.51625076923077
420482.71714049607,6255884.1240242645,-26.116103142857146
417805.6408026486,6255143.70754076,-24.97981690909091
417218.18953215313,6243145.895503093,-28.8668734
417365.5795001545,6253208.605802872,-26.226612764705884
415702.6180672282,6239246.224121661,-30.459312307692308
411913.6725238235,6235596.010600203,-31.702893166666666
415161.33432656043,6242002.169056555,-29.845519277777775
409380.5848599417,6243970.476716044,-30.867823642857143
410077.8290530525,6236040.216256036,-32.25847816666667
424955.12045879784,6257011.419042601,-27.1655132
416401.3677372899,6235455.007646729,-30.3109519375
417416.33494999376,6242424.207579318,-29.00550053846154
403700.7646060366,6237832.120600812,-33.2106841875
420307.1549564592,6232741.580208922,-27.341656823529412
422409.915313146,6233176.482099963,-26.14176835714286
415920.72036870406,6234745.262131818,-30.277969833333334
407923.6217821387,6234475.988740994,-33.01554373333333
419129.2377317693,6234844.343685765,-28.7170560625
411709.41810632404,6239565.154318069,-31.360782937499998
419880.5172962402,6237033.591812138,-28.605627666666667
411624.65053691587,6240934.651793896,-31.050862153846154
424117.9742273839,6257482.478688645,-26.869277928571428
416392.2155362799,6243845.262687941,-28.961081052631577
424175.7173194766,6260705.419930339,-26.17961795
419250.6528932434,6253745.348114607,-26.663179375
418333.3702576857,6233827.972470704,-28.897743
412522.77435867063,6238330.157786888,-31.4147994
410990.6056329603,6232678.491075586,-31.777529714285716
416763.7633302008,6237912.805541994,-30.568614266666668
423890.862928905,6253101.444191918,-29.0251925625
407795.4326474091,6242177.839939788,-31.6728765
425210.58123523777,6263501.763114114,-26.423346214285715
418813.1842131888,6240917.040552263,-28.9213670625
415868.2727076353,6244805.998462077,-28.883980352941176
405874.3062631047,6235934.3483795235,-33.54209844444445
411717.711748271,6242751.918732337,-30.58728425
414762.64403269434,6249973.74187276,-27.773274999999998
413976.8845884955,6242233.594575882,-30.12033123076923
423828.51911983255,6250537.226562715,-28.158956666666665
420745.31739342946,6240164.062827634,-28.075344266666665
415923.9844924072,6247431.367533449,-28.358604545454547
408935.5601997827,6237662.190049664,-32.41704847368421
408454.9932787077,6234935.6530385185,-32.82272114285714
419348.8222642689,6244001.836415438,-27.785488571428573
416149.2314851213,6235148.279660457,-30.3098293125
424541.0291942674,6259401.311205673,-26.327752166666667
423835.40863047045,6262197.24900789,-26.369214055555556
413698.46347199054,6234472.292489903,-31.02552625
413268.94409110997,6242868.870568988,-30.15281806666667
416582.83457533957,6236203.140743126,-30.477038529411765
421118.5125121738,6247447.767132893,-27.706989307692307
422564.8141622733,6243818.885901091,-26.557087
409926.29130729806,6238953.995418147,-31.92052076923077
423716.1932494019,6233822.517392832,-25.493876416666666
408473.7254228995,6236406.148926285,-32.71318322222223
420368.80532947555,6243518.747009154,-27.444409875
413498.0367423076,6232758.972318102,-30.754573933333333
419388.83523088857,6255308.3546030335,-25.794661583333333
415340.8300652604,6248533.105931695,-28.2831906
422228.8995031856,6255436.988925063,-27.3390122
414781.248299529,6233470.115179024,-30.381397473684213
423830.3508868388,6256791.819568552,-27.14436542857143
422140.9961704487,6253789.43590933,-28.079408230769232
415219.10985871276,6237681.813124215,-30.880850375
417193.80922381044,6249829.677899592,-27.732847947368423
415593.4509825003,6235608.627350723,-30.620288949999996
402464.7955192251,6235279.576572482,-32.963448125
425110.2478338107,6243717.325380901,-25.50640381818182
424671.5717096907,6251201.982546845,-28.147840214285715
416744.96030937857,6246621.235370466,-28.276713307692305
425571.62970980234,6255014.0951234,-28.2210039375
421722.316231841,6236013.667853867,-27.091936444444443
422220.19563181716,6238776.192662885,-27.096885933333333
422620.23899312643,6242216.062987011,-26.6923435625
412504.6446363013,6232616.839226634,-31.145339933333332
411119.7770239867,6238028.639949005,-31.79762475
406691.34547207,6234982.124437588,-33.40325825
423169.6908233418,6253433.3607806545,-28.735865375
422539.0818416689,6256589.730588666,-26.805978222222222
411418.0809962588,6233946.795662522,-31.770715352941178
410798.4804065559,6246792.214971933,-29.871276470588235
424057.8177691917,6239030.079625906,-25.99485675
418732.5489582019,6237179.009411782,-29.597557199999997
407259.3053409762,6233447.524834302,-33.23492125
413368.5434515715,6244525.293334808,-29.718422277777776
409507.81010274735,6245229.893740324,-30.53568117647059
424578.89696308016,6261310.180965624,-26.200577307692306
422004.29420238454,6252950.240562884,-28.201274411764707
424829.9035456881,6249939.539242567,-27.598843666666667
418725.39773993596,6253168.2658214895,-26.7465198125
420641.354468399,6242835.678180882,-27.500772846153843
419947.9136027458,6256631.44749712,-25.381196125
425224.4209099931,6246213.880064884,-26.089199636363638
413861.807964265,6241691.7310578935,-30.29084561538462
401140.1421342203,6233465.456173683,-32.312312923076924
414090.14948267676,6241089.403556627,-30.38573975
411002.54182949266,6244199.131446968,-30.4185082
421134.09089108225,6233285.606889113,-26.94153594117647
422868.53598429065,6243888.834840291,-26.463466647058823
413600.76440240326,6235368.801605793,-31.174676529411766
408053.4058820479,6233551.908528174,-32.96493246153846
418912.113272844,6247810.4398900615,-27.859645153846152
425016.7425629853,6254443.544684994,-28.8881494
405791.29035993584,6234317.609801764,-33.717479600000004
418826.1915933521,6256123.657749666,-24.9157508125
422091.47337685444,6235443.640462137,-26.744357642857143
423345.5064538197,6250067.868041243,-28.085012944444443
423283.59248238563,6261047.508162506,-26.209341333333334
419206.75011398166,6238934.95512758,-29.24385292857143
422880.8004436979,6252814.457849001,-28.622696444444443
415748.10371680517,6251138.794802787,-27.0931513125
411600.8034831658,6238588.85651738,-31.594497461538463
421067.43628059846,6256820.644374397,-25.95834525
422384.07599702314,6250454.179487875,-28.2214105
425743.21924353344,6236821.20323734,-24.77479083333333
412722.97816192935,6245155.890121869,-29.74492335294118
422069.8988935097,6257853.080216354,-26.0783134375
414037.6167786357,6246995.530634486,-28.94480941666667
423813.6431907637,6235578.2170363385,-25.70131342857143
425354.9456668006,6241448.668327603,-25.37095635714286
404508.04893997445,6238763.57009497,-33.08592575
421179.24850665516,6250577.847942213,-28.07974953333333
424005.29450274835,6247593.978385902,-27.087315142857143
425918.6227815515,6233604.20013783,-24.239351842105265
409006.665601904,6238527.455827385,-32.23513191666667
405838.9846392645,6233478.602895737,-33.613658
424901.0864116117,6241389.892451379,-25.600657176470587
416519.6796527595,6244984.181203539,-28.61861623076923
416837.31661222933,6244505.146759472,-28.626099307692307
419192.50261744024,6256805.249465072,-24.822381625
421473.7269103611,6233843.8386234315,-26.84230465
403240.5361129209,6236566.725808405,-33.226601875
420886.51781984745,6247104.167610072,-27.6457909375
425655.75162969396,6256752.576327111,-27.218534588235293
424065.0598732822,6236493.182884559,-25.6877506875
417857.24162328494,6251089.24574941,-27.3889592
417933.4937082992,6249154.883758495,-27.8462894
411016.9413605927,6234178.445928585,-31.93311986666667
423430.05301388714,6244838.729591296,-26.478100400000002
415691.6553707463,6232407.791641849,-29.70414633333333
415390.172938119,6246485.169801459,-28.6431891875
423474.8206340167,6240587.426711743,-26.377979500000002
423877.24359509855,6244034.391670355,-26.072585428571426
400657.43237274804,6234288.549308051,-32.44659823076923
415201.3343358298,6243255.179275722,-29.501504599999997
420276.00699423254,6236903.769878803,-28.277846111111113
423605.78026314353,6245828.478956027,-26.684105142857142
424603.5111322845,6235923.131487294,-25.292773583333332
415337.394072463,6232939.51370845,-30.004057411764705
418948.5241860265,6250474.877539269,-27.696479166666666
422180.7292601799,6258206.205497908,-26.04169975
411222.79220876313,6241372.419206827,-31.042659333333333
424199.7479139103,6256669.2248975,-27.285041384615383
409209.4827509265,6240476.918833602,-31.73192707692308
405196.2586042378,6238053.7717867615,-33.1946964
409394.92039649916,6242120.955508581,-31.301840555555557
423042.8217494106,6235650.902900475,-26.17658094736842
414536.8491615823,6240268.600086023,-30.484226736842103
421361.54789257975,6248272.897491459,-27.855968615384615
406779.3941174901,6232544.637514383,-33.30489766666667
404760.14211384207,6234908.79474906,-33.93529042857143
411928.8929605202,6242402.837628508,-30.618558555555556
415916.61647863995,6237812.16456212,-30.739361499999998
417105.67781352205,6233996.32191965,-29.554726705882356
424969.60289467766,6232882.254102858,-24.670905333333334
422301.26652259217,6239540.103175328,-27.07647207692308
415819.0584124466,6237227.782968393,-30.77422892857143
403878.29936221894,6234663.458883741,-33.438526357142855
412299.15639754524,6240995.427882067,-30.8709064375
421523.0386486949,6255551.416208249,-26.904692470588234
417862.0819508031,6238361.306227933,-30.127565705882354
415521.74683126743,6240132.985721694,-30.25736806666667
412449.8745768349,6240610.065098362,-30.928615684210524
418029.61714198644,6251730.075158835,-27.180832157894734
412035.2580393632,6245013.504695673,-29.960908842105262
417890.4517495961,6246204.2068535015,-28.042925416666666
415519.1373511303,6240814.380973665,-30.068010875
420199.05493096367,6254546.935857591,-26.7067868
421280.9385426703,6240580.802773021,-27.694452375
416223.2644080898,6240647.456129922,-29.912185722222222
416507.80126270186,6238506.506005598,-30.464715285714284
407184.26965955977,6241598.789121919,-31.954255999999997
413161.3188969054,6247695.668874141,-29.028699866666667
412818.31585356995,6241685.456841809,-30.56800925
418053.5277362727,6253781.951867213,-26.128815000000003
416701.3906709204,6232426.642434813,-29.2450156875
425543.56530051265,6262283.297894631,-26.23584630769231
412737.17563172587,6237619.803345909,-31.437282
408449.8848861851,6235772.461781427,-32.777942
413080.54729634215,6239611.128205614,-31.021962384615385
417940.89284627663,6252237.054614439,-26.941339555555558
412063.3897080479,6247965.108864139,-29.246497857142856
419952.33021575055,6245506.344647543,-27.533115857142857
424873.92709542334,6238450.283648068,-25.476186444444444
420649.84397125256,6237111.986109732,-28.025755933333336
408503.7002839417,6243641.300439622,-31.159225692307693
414311.04665924166,6249461.928727878,-28.123104307692305
423936.8010010571,6243346.441113208,-25.96583307692308
406091.35773720656,6240608.739656805,-32.4439586
420547.2965858706,6251981.284089338,-27.787135125
419676.2190765721,6246376.91573812,-27.676036533333335
417362.2091169376,6247396.341996594,-28.079009882352942
418270.98452284734,6246101.613713332,-27.957555928571427
416928.69591040787,6248419.691928343,-28.025227692307695
405818.7850936451,6235368.557615314,-33.64378491666667
417329.54221308837,6235356.34519945,-29.929494705882355
420191.734810179,6253086.278267201,-27.357818470588235
420663.21163845586,6245393.622419959,-27.34557407142857
419965.9376466732,6250736.98178077,-27.822938647058823
424284.68730268814,6254232.345562368,-29.157971411764706
400885.5631907818,6232438.09379017,-31.9456161875
422161.5430910245,6256365.0852574045,-26.753789
422865.5102961079,6259230.170278948,-26.0910050625
420971.22799859673,6253041.9624060895,-27.7073355
422927.9481157269,6236061.912601245,-26.312665421052632
406870.6006205334,6240661.223742816,-32.24532653333333
403659.5580378618,6233916.417751698,-33.27552123076923
409752.39670865185,6240231.941891122,-31.661168583333335
419376.8901595985,6243297.194913687,-27.92422314285714
425017.5296359049,6242484.834045622,-25.5084820625
405426.93978593824,6239774.837760404,-32.78363841666667
424522.3143395524,6239056.7902339995,-25.731952352941178
416710.6841597396,6246103.9290768625,-28.350102437500002
412539.7878700479,6246231.157471538,-29.5392180625
413259.5710817207,6232997.687671374,-30.905375083333336
415157.90126076934,6234805.455581882,-30.581715238095235
407508.4703009633,6237863.818169045,-32.735917444444446
413063.84277055814,6245401.329023023,-29.593456857142858
416478.27945869765,6242217.101848627,-29.383788933333335
420721.252346231,6251704.669133593,-27.887213
423645.60577799135,6240095.643685416,-26.281316882352943
413356.88208263955,6233867.448327074,-31.044633066666666
415352.6442837122,6245857.721399996,-28.794017222222223
421830.7557558845,6235646.722541389,-26.95312329411765
419225.80065302283,6247698.689848795,-27.831573285714285
421767.95568121085,6236658.937475992,-27.166291285714287
424609.82291727903,6245992.797249668,-26.311199133333332
425052.48059254035,6233924.484365241,-24.7585639375
411198.7499563699,6235364.378315043,-31.921484125
425206.80669476796,6252466.78904572,-28.32581491666667
418749.85485806206,6251087.531703396,-27.53058075
414531.24272360216,6235484.800427045,-30.91014033333333
418512.1421743127,6238749.369001379,-29.725571142857145
418108.24855105905,6242184.4761854205,-28.8184654375
413827.9598663601,6248599.968620626,-28.63327335714286
419085.21219102346,6237628.454003299,-29.347817823529414
405031.92726810416,6235852.334275656,-33.736617
419261.4444984751,6233015.324597198,-28.085102333333335
415058.48133219726,6250596.475422558,-27.389759285714288
410017.42965863313,6241521.422567448,-31.29459425
414802.1497761312,6240611.207909683,-30.321784769230767
423184.688942271,6258543.037255425,-26.257104266666666
424454.95959378657,6235103.590630948,-25.259806076923077
417414.757230922,6245546.574575733,-28.231941000000003
404154.123316168,6236111.171634782,-33.5279133125
418657.0027073004,6250259.658082554,-27.702057076923076
403843.19281724974,6232609.716059633,-33.278025529411764
400648.530539097,6233023.03766157,-32.084604266666666
412573.0238351574,6247260.194836292,-29.29029705882353
420374.52683004376,6250654.713641706,-27.9114072
419460.6602813092,6242129.689210882,-28.2509205
408421.83755463513,6242831.204653774,-31.36903005882353
415737.1011780781,6242145.36804268,-29.63566294444444
423731.584467602,6256083.2793346895,-27.530087125
420705.904759248,6249761.977073564,-27.98833072222222
409459.92599315225,6243156.936554975,-31.04141
406324.7563725874,6233907.676113978,-33.545922999999995
415767.4034000712,6248192.167529029,-28.26426993333333
403128.4638920292,6233582.716418741,-32.985730875
420278.6231862417,6233083.195766459,-27.451428
409813.8696652812,6235309.332963607,-32.36564486666666
410245.5308404649,6237312.431281954,-32.1127075
425254.0178299616,6237297.589075534,-25.113972588235296
425000.6002600429,6252924.639352637,-28.655326083333335
418415.3832927795,6254805.095060989,-25.581314
411810.63946206495,6237169.606897074,-31.703844066666665
424199.0805564714,6232934.51262692,-25.097673666666665
422151.2965714146,6243004.054070519,-26.7626
412403.47282904957,6239797.281043779,-31.1395516875
414475.681453086,6237811.181007556,-31.02599255
420847.5971971297,6253860.2112183375,-27.3659719375
417158.49597771355,6251111.038839139,-27.2896953125
416835.8045210667,6241382.832877371,-29.509106133333333
424043.77896428376,6247271.2713848585,-26.9658329375
412164.5652398902,6235762.869079168,-31.630778799999998
421409.25461105554,6257502.874086186,-25.89080075
402213.1136014613,6234447.866782497,-32.78118611764706
425428.3999051355,6256100.712963781,-27.628135785714285
413960.40482256055,6249571.873570949,-28.135188352941178
424490.00725414476,6247705.449225988,-26.939221
421313.1357397182,6252165.823422673,-28.025259142857145
423621.3111016038,6242785.075532616,-26.116306875
416215.94071660127,6246613.785234155,-28.403350285714286
420064.969935896,6251294.508888369,-27.7669629
402662.5834042286,6234042.742878147,-32.85979375
413904.51653659146,6235998.569599758,-31.14166764285714
424130.2016097942,6246349.230990029,-26.633228142857142
412551.3165978749,6235105.468165963,-31.4796042
407754.7776704957,6241540.83099895,-31.830961583333334
415155.8035350828,6239089.6737177875,-30.64316711764706
409176.65712636587,6236863.51634959,-32.45962536842105
423610.30208780145,6257817.76990774,-26.6167595
414262.14702533087,6242694.11910288,-29.922121533333332
419937.92200994096,6242946.977846469,-27.780414866666668
417400.4764671605,6254660.447756362,-25.170283333333334
419526.99963682867,6251865.206423196,-27.502679416666666
418397.83492660976,6254449.779906059,-25.8319374
425265.7870675053,6244481.37862605,-25.565374799999997
419809.04553619836,6241806.266728053,-28.197138357142855
415411.078177425,6243414.072010375,-29.39528845454545
405008.0176477606,6233196.697328248,-33.64941935714286
412047.0949595342,6248288.526630958,-29.150699214285712
424550.6684307235,6260142.060389806,-26.217574055555556
421410.9331918006,6258242.165256914,-25.7842560625
423283.35766222765,6261539.9301612545,-26.29190992857143
416030.35827360075,6243734.669350095,-29.11281857142857
422564.33536811254,6258336.889824214,-26.1340695
419760.0787412139,6247248.073553948,-27.753727235294118
410791.9775025688,6233662.21496964,-31.97367675
424216.5349899643,6237220.394526061,-25.70108788235294
424434.85612042557,6258327.260210055,-26.59581013333333
405445.51558733836,6235944.633355435,-33.647710875
413268.47190600884,6238728.567261242,-31.179023899999997
408882.0830689479,6236218.286736738,-32.60922406666666
420626.89948594186,6246420.005309356,-27.526386529411766
413116.12524660764,6245815.333143123,-29.48124731578947
421528.5146555134,6239927.017768638,-27.57313442857143
419254.59924097755,6236919.759402749,-29.100301333333334
424361.30045888835,6240198.845883006,-25.88389857142857
412392.65824743756,6243550.553970944,-30.219222692307692
420090.91837304726,6242443.981183226,-27.8706364375
407271.92887976934,6238854.781737097,-32.563251916666665
417758.74825944926,6237430.168309948,-30.467643071428572
416549.2592530084,6232971.318524294,-29.477101421052634
405862.0380882016,6238363.768223917,-33.0053440625
417190.760019411,6238559.456099995,-30.266716
421809.84078562853,6233156.362703098,-26.4940645625
406165.25289477967,6239864.834370263,-32.59510594736842
423947.1103266567,6241475.036135204,-26.088585705882352
406098.1510866633,6241342.43407281,-32.275003181818185
418784.9982824319,6233325.431764877,-28.471502153846153
420705.46264763904,6252334.523986066,-27.772385714285715
425587.5073664614,6239738.241600728,-25.20093214285714
425230.1619069704,6253867.66410816,-28.730086375
420198.3459672281,6255220.555970753,-26.33441575
425229.694277784,6248694.203030617,-26.966095833333334
414006.05072628334,6244106.447897013,-29.639912749999997
419237.82045038586,6256187.472028469,-25.148926944444444
414919.4233120604,6245912.756372755,-28.9214094
414105.6090406601,6249994.779228154,-27.853001157894738
422523.8414072282,6260660.40735452,-26.153072153846153
410421.23204976815,6235743.052436401,-32.163664000000004
403886.01974232733,6238689.5257341815,-33.099232428571426
419463.6472373982,6241094.596332782,-28.57733695
423771.10600054305,6257387.232795409,-26.838614875
424096.8342584445,6261673.257224599,-26.254513133333333
401717.5766211382,6235694.133190642,-32.85349082352941
404865.6731328927,6239875.803654541,-32.84493207692308
419256.405661945,6250034.115901431,-27.797446923076922
416973.72081574355,6252745.536327849,-26.386575230769232
406346.7562412203,6236381.429204696,-33.329902363636364
423829.7886387426,6237773.008836501,-26.004146214285715
419284.1684133657,6247382.8006172115,-27.811228142857143
421419.0107073119,6236998.150686544,-27.456563294117647
419841.0800607976,6248631.380057578,-27.87506385714286
417366.7562397694,6246591.263644082,-28.140216066666667
419040.4319691844,6247138.924869392,-27.8294228125
414632.15785184526,6232728.426329424,-30.258553125
420943.73495542235,6255337.058218123,-26.71062184615385
410257.25002058863,6236288.465502913,-32.19200823076923
425812.4295781696,6236317.483375318,-24.6659334375
409823.0624682746,6237923.40111785,-32.144479705882354
418316.1075753185,6247492.41441525,-27.926958428571428
415937.25040992995,6233398.374959799,-29.8715254375
421415.273292,6253929.385360316,-27.6372174375
419191.0046686694,6242976.553388628,-28.104626466666666
420381.3057273598,6237935.40061053,-28.3247625
402620.6034871629,6236024.110788418,-33.0605598
419423.80645507964,6246502.080808605,-27.733157000000002
417753.3328792846,6243829.421671932,-28.465100083333336
410105.5645513717,6234693.474089786,-32.27036142857143
415119.0649330103,6238387.743462334,-30.82194217647059
422417.3613580897,6246487.823437745,-27.244124785714288
425141.64634151995,6247036.02895681,-26.42017553846154
423672.61620360246,6234394.9496325385,-25.605468153846154
422880.5113331061,6233658.746243275,-25.9499251875
413778.0230049174,6242503.976968952,-30.105607357142855
415955.15887929965,6240389.496523267,-30.063991499999997
414032.37193658017,6246417.691863027,-29.0785932
418972.4367263378,6240368.785279818,-29.027617111111113
420182.49257009086,6249188.242524565,-27.917998
424229.56454660936,6239621.352558742,-25.934541125
412725.67800933647,6244240.758980068,-29.96382026666667
422985.68762651057,6239767.899492063,-26.660405571428573
411396.09041248646,6244753.522641068,-30.186947941176474
422544.2847736891,6251596.457763116,-28.4201914
413521.40744313505,6247399.835846112,-29.0024735625
409578.5599202448,6236340.709957577,-32.390557333333334
425159.0429357064,6262109.996545231,-26.236013375
424764.02185220295,6234502.136412869,-24.9985443125
402565.53562376247,6237135.239742393,-33.07307723076923
422714.5636975649,6240624.051402914,-26.812896176470588
412705.2643666193,6235960.074411926,-31.477005764705883
419924.44228268624,6253616.6015564315,-27.028213933333333
424524.6197999646,6257939.093588334,-26.74160194117647
421285.04438709596,6243200.18281995,-27.0997499
418397.96858851344,6234491.021566095,-29.077835055555553
422006.29981866543,6234567.156888778,-26.641692071428572
416275.5282403944,6240208.310018073,-30.024632722222222
415999.8778560551,6249641.665493198,-27.85197464285714
418060.9941294265,6243287.116946241,-28.5014345
423971.92799351877,6252020.026672937,-28.66147175
422445.221099197,6235246.680380669,-26.482828
425304.42016186303,6243914.8787862025,-25.445914125
409593.49355419277,6244893.779271573,-30.59619525
421580.2745970169,6244069.65828167,-26.922665444444444
423064.51494634047,6247180.161311795,-27.268459866666667
418376.5900983668,6255742.5533064,-24.87234130769231
409157.3972151099,6239243.306391035,-32.03135893333334
419377.00712352287,6235429.167578235,-28.706282666666667
401897.23118235375,6233233.875857926,-32.453272625
419929.44095313916,6257630.949015708,-25.158868769230768
408179.59059377824,6242057.70201105,-31.608813142857144
412075.341270117,6236236.339297767,-31.661969666666668
412143.8625423129,6245768.162454091,-29.7525034375
416291.0541510517,6238262.24404571,-30.58936
404896.0619323033,6238805.639031939,-33.0579948125
425678.91993286123,6237848.064031469,-24.953153000000004
406571.5869168469,6240196.599220469,-32.4231618125
408025.08239373175,6238323.382766508,-32.50902764705882
418292.8647970684,6240579.456527721,-29.246935842105263
420324.53270575305,6238996.751992135,-28.427397125
417389.38534869737,6252165.284351002,-26.836111733333333
418111.87183508836,6241814.263564628,-28.9309122
410551.1518186076,6241536.943818993,-31.164447538461538
424390.10897202056,6250812.790088036,-28.113731647058824
415391.72746117617,6235972.747045511,-30.74144331578947
422489.15812465013,6232400.233484661,-25.957733769230767
424538.1351277688,6248603.34721265,-27.238528916666667
417735.19957354554,6253103.477542321,-26.423797285714283
407681.8704408402,6239911.4459952535,-32.2242809375
416519.7971127144,6245810.490236693,-28.4501221875
419116.99031222996,6252844.962698947,-27.037205
414172.80614526285,6245719.002432555,-29.199891533333336
419591.5766122751,6253343.199781959,-27.004466058823528
417973.19603372045,6254250.323943971,-25.772364285714286
424760.945506881,6249585.124484787,-27.50169107692308
422036.719476563,6238501.220737082,-27.198099714285714
410278.92071303056,6233505.21173239,-32.150417714285716
414180.3640580256,6243325.896544768,-29.7849466
410104.66102448496,6232458.877162627,-32.104493375
423307.72246679076,6256304.231020444,-27.265010785714285
416726.853266832,6237218.247274918,-30.621748142857143
423985.9081090965,6255745.296531591,-27.8195965
420755.7103350384,6244679.50957106,-27.248230785714288
415520.45634174364,6247101.10933736,-28.49555775
412989.87785333185,6235544.940165894,-31.373674625
425528.87545675767,6239018.621657812,-25.1728185
413361.6845771654,6240506.439643324,-30.72581
422247.02214137843,6251516.847384163,-28.350225466666664
425312.57794605894,6250561.115774886,-27.5685314
415125.83899548784,6251514.096766547,-26.836326666666665
407495.781328937,6238567.701599932,-32.57681386666666
419538.9459860151,6236029.429142476,-28.704282785714287
407915.92679480376,6240893.657424388,-31.9419656
410473.7249827403,6244742.618294736,-30.417706214285715
413375.5672170598,6246545.808008975,-29.23850653846154
420082.3834809828,6234029.107842758,-27.8359054375
415210.76524658327,6239461.1638309825,-30.52745353846154
419529.10333334433,6238425.022218418,-29.029984117647057
421709.87957002665,6256613.023269048,-26.40059225
417757.4514246395,6245153.35999339,-28.182767555555554
415804.3169742113,6235189.402937906,-30.450173947368423
415741.4923053112,6241462.326547695,-29.8232281
419708.4031393876,6236661.632087892,-28.68417694117647
412340.248710789,6235380.860351167,-31.562953941176467
418670.51029051706,6253748.148614118,-26.410617714285713
419686.7906485164,6250981.018892814,-27.73215311764706
420451.8552142827,6244668.612778075,-27.344856285714286
410077.9075462683,6233872.90129579,-32.24991675
412381.7264404388,6233237.888672014,-31.306663571428572
409667.41343716084,6244203.58521613,-30.7426781875
413996.6250712173,6245034.440704599,-29.41602275
422839.39692419616,6255277.279538194,-27.730814071428572
406902.76092209143,6238935.3153587775,-32.6323081875
