latitude,longitude,elevation,value_count,cdi_index,utm_x,utm_y,utm_easting,utm_northing
55.48177083,7.866145833,-7.535365,4.0,2288.0,427972.074,6150502.13,428342.3331839753,6148988.767541017
55.48177083,7.8671875,-7.5740824,4.0,2288.0,428037.88,6150501.051,428408.16171217395,6148987.694528822
55.48177083,7.868229167,-7.6290703,4.0,2288.0,428103.686,6150499.974,428473.9902488271,6148986.622502971
55.48177083,7.869270833,-7.708557,4.0,2288.0,428169.492,6150498.897,428539.818730732,6148985.551464493
55.48177083,7.8703125,-7.8199935,4.0,2288.0,428235.298,6150497.821,428605.64728427073,6148984.48141133
55.48177083,7.871354167,-7.945728,4.0,2288.0,428301.104,6150496.746,428671.47584624053,6148983.41234451
55.48177083,7.872395833,-8.071387,4.0,2288.0,428366.909,6150495.673,428737.3043534387,6148982.344265059
55.48177083,7.8734375,-8.194462,4.0,2288.0,428432.715,6150494.6,428803.132932249,6148981.2771709245
55.48177083,7.874479167,-8.313879,4.0,2288.0,428498.521,6150493.528,428868.96151946543,6148980.211063133
55.48177083,7.875520833,-8.425432,4.0,2288.0,428564.327,6150492.457,428934.79005188687,6148979.145942705
55.48177083,7.8765625,-8.525693,4.0,2288.0,428630.133,6150491.387,429000.61865589547,6148978.081807597
55.48177083,7.877604167,-8.610052,4.0,2288.0,428695.939,6150490.318,429066.44726828847,6148977.018658829
55.48177083,7.878645833,-8.673445,4.0,2288.0,428761.745,6150489.25,429132.2758258632,6148975.956497423
55.48177083,7.8796875,-8.718569,4.0,2288.0,428827.551,6150488.184,429198.10445500165,6148974.8953213375
55.48177083,7.880729167,-8.745788,4.0,2288.0,428893.357,6150487.118,429263.9330925028,6148973.835131592
55.48177083,7.881770833,-8.746717,4.0,2288.0,428959.163,6150486.053,429329.7616751591,6148972.775929203
55.48177083,7.8828125,-8.718382,4.0,2288.0,424420.565,6150677.763,429395.590329359,6148971.717712138
55.48177083,7.883854167,-8.6440115,4.0,2288.0,424486.368,6150676.631,429461.41899189504,6148970.660481411
55.48177083,7.884895833,-8.515746,4.0,2288.0,424552.172,6150675.5,429527.24759956606,6148969.604238038
55.48177083,7.8859375,-8.376879,4.0,2288.0,424617.976,6150674.37,429593.07627875416,6148968.548979988
55.48177083,7.886979167,-8.256043,4.0,2288.0,424683.779,6150673.241,429658.9049662567,6148967.494708279
55.4828125,7.7953125,-6.726095,4.0,2288.0,424749.583,6150672.113,423868.0234298642,6149179.962391816
55.4828125,7.796354167,-6.817826,4.0,2288.0,424815.387,6150670.986,423933.8496279996,6149178.822323249
55.4828125,7.797395833,-6.9128766,4.0,2288.0,424881.19,6150669.86,423999.67577192665,6149177.683242127
55.4828125,7.7984375,-7.007715,4.0,2288.0,424946.994,6150668.735,424065.50198802294,6149176.545146267
55.4828125,7.799479167,-7.1021166,4.0,2288.0,426756.018,6150594.293,424131.3282130896,6149175.40803676
55.4828125,7.800520833,-7.196657,4.0,2288.0,426756.164,6150595.943,424197.15438392304,6149174.271914695
55.4828125,7.8015625,-7.2897186,4.0,2288.0,426756.31,6150597.595,424262.9806269023,6149173.136777892
55.4828125,7.802604167,-7.380789,4.0,2288.0,426756.456,6150599.245,424328.806878827,6149172.002627441
55.4828125,7.803645833,-7.4687133,4.0,2288.0,426756.602,6150600.896,424394.63307649666,6149170.86946443
55.4828125,7.8046875,-7.549859,4.0,2288.0,426756.749,6150602.547,424460.4593462888,6149169.737286682
55.4828125,7.805729167,-7.6221023,4.0,2288.0,426756.895,6150604.198,424526.28562500305,6149168.606095284
55.4828125,7.806770833,-7.68351,4.0,2288.0,426757.041,6150605.85,424592.11184943886,6149167.475891323
55.4828125,7.8078125,-7.7303333,4.0,2288.0,426757.187,6150607.5,424657.9381459755,6149166.346672626
55.4828125,7.808854167,-7.769711,4.0,2288.0,426757.333,6150609.151,424723.7644514093,6149165.21844028
55.4828125,7.809895833,-7.8020077,4.0,2288.0,426757.479,6150610.802,424789.59070254123,6149164.091195365
55.4828125,7.8109375,-7.8256755,4.0,2288.0,426757.625,6150612.453,424855.41702574905,6149162.964935717
55.4828125,7.811979167,-7.837109,4.0,2288.0,426757.772,6150614.104,424921.24335783225,6149161.83966242
55.4828125,7.813020833,-7.835229,4.0,2288.0,426757.918,6150615.755,424987.0696355903,6149160.715376548
55.4828125,7.8140625,-7.823036,4.0,2288.0,426758.064,6150617.407,425052.8959854008,6149159.592075946
55.4828125,7.815104167,-7.800884,4.0,2288.0,426758.21,6150619.057,425118.722344065,6149158.469761691
55.4828125,7.816145833,-7.769389,4.0,2288.0,426758.356,6150620.708,425184.5486483774,6149157.348434861
55.4828125,7.8171875,-7.7320213,4.0,2288.0,426758.502,6150622.359,425250.3750247223,6149156.228093301
55.4828125,7.818229167,-7.6931415,4.0,2288.0,426758.648,6150624.01,425316.20140989416,6149155.108738088
55.4828125,7.819270833,-7.6515427,4.0,2288.0,426758.795,6150625.662,425382.0277406941,6149153.990370294
55.4828125,7.8203125,-7.611931,4.0,2288.0,426758.941,6150627.312,425447.8541435,6149152.872987773
55.4828125,7.821354167,-7.5781198,4.0,2288.0,426759.087,6150628.963,425513.68055511115,6149151.7565915985
55.4828125,7.822395833,-7.556731,4.0,2288.0,426759.233,6150630.614,425579.506912327,6149150.64118284
55.4828125,7.8234375,-7.5454025,4.0,2288.0,426759.379,6150632.265,425645.33334152546,6149149.526759355
55.4828125,7.824479167,-7.5410686,4.0,2288.0,426759.525,6150633.916,425711.15977950743,6149148.413322216
55.4828125,7.825520833,-7.5425444,4.0,2288.0,426759.671,6150635.567,425776.9861630691,6149147.300872487
55.4828125,7.8265625,-7.548721,4.0,2288.0,426759.818,6150637.219,425842.81261859,6149146.189408036
55.4828125,7.827604167,-7.558647,4.0,2288.0,426759.964,6150638.869,425908.6390828695,6149145.078929928
55.4828125,7.828645833,-7.5724163,4.0,2288.0,426760.11,6150640.52,425974.465492707,6149143.969439229
55.4828125,7.8296875,-7.588228,4.0,2288.0,426760.256,6150642.171,426040.2919744803,6149142.860933807
55.4828125,7.830729167,-7.605637,4.0,2288.0,426760.402,6150643.822,426106.11846498895,6149141.753414728
55.4828125,7.831770833,-7.6258893,4.0,2288.0,426760.548,6150645.473,426171.94490103214,6149140.646883054
55.4828125,7.8328125,-7.6480107,4.0,2288.0,426760.694,6150647.124,426237.77140898944,6149139.541336658
55.4828125,7.833854167,-7.6716995,4.0,2288.0,426760.841,6150648.775,426303.5979256571,6149138.436776605
55.4828125,7.834895833,-7.697013,4.0,2288.0,426760.987,6150650.426,426369.42438783596,6149137.333203954
55.4828125,7.8359375,-7.724207,4.0,2288.0,426761.133,6150652.077,426435.25092190405,6149136.230616583
55.4828125,7.836979167,-7.7533445,4.0,2288.0,426761.279,6150653.728,426501.07746466063,6149135.129015552
55.4828125,7.838020833,-7.783877,4.0,2288.0,426761.425,6150655.379,426566.9039529051,6149134.028401918
55.4828125,7.8390625,-7.814362,4.0,2288.0,426761.571,6150657.029,426632.7305130154,6149132.928773568
55.4828125,7.840104167,-7.844028,4.0,2288.0,426761.717,6150658.681,426698.5570817926,6149131.830131558
55.4828125,7.841145833,-7.870657,4.0,2288.0,426761.864,6150660.332,426764.383596031,6149130.732476939
55.4828125,7.8421875,-7.8921275,4.0,2288.0,426762.01,6150661.983,426830.21018211514,6149129.635807606
55.4828125,7.843229167,-7.9083543,4.0,2288.0,426762.156,6150663.634,426896.0367768396,6149128.540124614
55.4828125,7.844270833,-7.920326,4.0,2288.0,426762.302,6150665.285,426961.86331700505,6149127.445429008
55.4828125,7.8453125,-7.92927,4.0,2288.0,426762.448,6150666.936,427027.6899289898,6149126.35171869
55.4828125,7.846354167,-7.9346824,4.0,2288.0,426762.594,6150668.586,427093.51654959307,6149125.25899471
55.4828125,7.847395833,-7.928376,4.0,2288.0,426762.74,6150670.238,427159.34311561397,6149124.167258115
55.4828125,7.8484375,-7.906043,4.0,2288.0,426762.887,6150671.889,427225.1697534324,6149123.076506808
55.4828125,7.849479167,-7.870787,4.0,2288.0,426763.033,6150673.54,427290.9963998444,6149121.986741839
55.4828125,7.850520833,-7.833366,4.0,2288.0,426763.179,6150675.191,427356.8229916507,6149120.89796425
55.4828125,7.8515625,-7.7958326,4.0,2288.0,426763.325,6150676.841,427422.64965522964,6149119.8101719525
55.4828125,7.852604167,-7.758129,4.0,2288.0,426763.471,6150678.493,427488.4763273804,6149118.723365991
55.4828125,7.853645833,-7.720878,4.0,2288.0,426763.617,6150680.143,427554.302944902,6149117.637547406
55.4828125,7.8546875,-7.6845603,4.0,2288.0,426763.763,6150681.795,427620.12963417295,6149116.552714113
55.4828125,7.855729167,-7.6494102,4.0,2288.0,426763.909,6150683.446,427685.9563319923,6149115.468867156
55.4828125,7.856770833,-7.6160307,4.0,2288.0,426764.056,6150685.097,427751.78297515924,6149114.3860075725
55.4828125,7.8578125,-7.5850844,4.0,2288.0,426764.202,6150686.748,427817.60969005374,6149113.304133283
55.4828125,7.858854167,-7.5578094,4.0,2288.0,426764.348,6150688.398,427883.43641347176,6149112.223245327
55.4828125,7.859895833,-7.536355,4.0,2288.0,426764.494,6150690.05,427949.26308221393,6149111.143344741
55.4828125,7.8609375,-7.522148,4.0,2288.0,426764.64,6150691.701,428015.08982265875,6149110.064429452
55.4828125,7.861979167,-7.515133,4.0,2288.0,426764.786,6150693.352,428080.91657160525,6149108.986500494
55.4828125,7.863020833,-7.515054,4.0,2288.0,426764.932,6150695.003,428146.7432658526,6149107.9095589025
55.4828125,7.8640625,-7.52232,4.0,2288.0,426765.079,6150696.653,428212.5700317793,6149106.833602608
55.4828125,7.865104167,-7.5361958,4.0,2288.0,426765.225,6150698.305,428278.39680618595,6149105.758632647
55.4828125,7.866145833,-7.555295,4.0,2288.0,426765.371,6150699.955,428344.22352586844,6149104.684650048
55.4828125,7.8671875,-7.579223,4.0,2288.0,426765.517,6150701.607,428410.0503172069,6149103.611652748
55.4828125,7.868229167,-7.617875,4.0,2288.0,426765.663,6150703.258,428475.8771170004,6149102.539641779
55.4828125,7.869270833,-7.6892614,4.0,2288.0,426765.809,6150704.908,428541.703862048,6149101.468618168
55.4828125,7.8703125,-7.7857084,4.0,2288.0,426765.955,6150706.56,428607.53067872825,6149100.398579858
55.4828125,7.871354167,-7.8868313,4.0,2288.0,426766.102,6150708.21,428673.3575038402,6149099.329527879
55.4828125,7.872395833,-7.987146,4.0,2288.0,426766.248,6150709.862,428739.1842741828,6149098.261463254
55.4828125,7.8734375,-8.088068,4.0,2288.0,426766.394,6150711.512,428805.01111613633,6149097.194383931
55.4828125,7.874479167,-8.194414,4.0,2288.0,426766.54,6150713.164,428870.83796649665,6149096.128290939
55.4828125,7.875520833,-8.304426,4.0,2288.0,426766.686,6150714.815,428936.66476206423,6149095.063185297
55.4828125,7.8765625,-8.4006,4.0,2288.0,426766.832,6150716.465,429002.49162921787,6149093.99906496
55.4828125,7.877604167,-8.473425,4.0,2288.0,426766.978,6150718.117,429068.3185047565,6149092.9359309515
55.4828125,7.878645833,-8.53491,4.0,2288.0,426767.124,6150719.767,429134.145325479,6149091.873784289
55.4828125,7.8796875,-8.5885935,4.0,2288.0,426767.271,6150721.419,429199.97221776424,6149090.812622933
55.4828125,7.880729167,-8.63916,4.0,2288.0,426767.417,6150723.07,429265.7991184128,6149089.752447904
55.4828125,7.881770833,-8.695281,4.0,2288.0,426767.563,6150724.72,429331.6259642186,6149088.693260219
55.4828125,7.8828125,-8.758591,4.0,2288.0,426767.709,6150726.372,429397.452881567,6149087.635057842
55.4828125,7.883854167,-8.743564,4.0,2288.0,426767.855,6150728.022,429463.2798072521,6149086.577841792
55.4828125,7.884895833,-8.601845,4.0,2288.0,426768.001,6150729.674,429529.1066780744,6149085.521613081
55.4828125,7.8859375,-8.442999,4.0,2288.0,426768.147,6150731.324,429594.9336204128,6149084.46636968
55.4828125,7.886979167,-8.295143,4.0,2288.0,426768.294,6150732.976,429660.76057106606,6149083.412112604
55.48385417,7.7953125,-6.9326973,4.0,2288.0,426768.44,6150734.627,423870.0319050476,6149295.878474811
55.48385417,7.796354167,-7.022319,4.0,2288.0,426768.586,6150736.277,423935.85636626,6149294.7384220725
55.48385417,7.797395833,-7.120383,4.0,2288.0,426768.732,6150737.929,424001.68077326636,6149293.599356767
55.48385417,7.7984375,-7.2226357,4.0,2288.0,426768.878,6150739.579,424067.50525244087,6149292.461276706
55.48385417,7.799479167,-7.3261533,4.0,2288.0,426769.024,6150741.231,424133.32974058634,6149291.324182987
55.48385417,7.800520833,-7.430431,4.0,2288.0,426769.17,6150742.881,424199.1541745009,6149290.188076695
55.48385417,7.8015625,-7.5346794,4.0,2288.0,426769.316,6150744.532,424264.97868056025,6149289.052955653
55.48385417,7.802604167,-7.637644,4.0,2288.0,426769.463,6150746.184,424330.80319556565,6149287.918820948
55.48385417,7.803645833,-7.740136,4.0,2288.0,426769.609,6150747.834,424396.6276563183,6149286.78567367
55.48385417,7.8046875,-7.839324,4.0,2288.0,426769.755,6150749.486,424462.4521891924,6149285.653511641
55.48385417,7.805729167,-7.932605,4.0,2288.0,426769.901,6150751.136,424528.2767309892,6149284.522335948
55.48385417,7.806770833,-8.017642,4.0,2288.0,426770.047,6150752.787,424594.10121850984,6149283.392147678
55.48385417,7.8078125,-8.085834,4.0,2288.0,426770.193,6150754.438,424659.9257781303,6149282.262944659
55.48385417,7.808854167,-8.131798,4.0,2288.0,426770.339,6150756.089,424725.7503466484,6149281.134727977
55.48385417,7.809895833,-8.166369,4.0,2288.0,426770.486,6150757.741,424791.57486086705,6149280.007498712
55.48385417,7.8109375,-8.188352,4.0,2288.0,426770.632,6150759.391,424857.3994471605,6149278.881254702
55.48385417,7.811979167,-8.192369,4.0,2288.0,426770.778,6150761.043,424923.2240423299,6149277.755997025
55.48385417,7.813020833,-8.182962,4.0,2288.0,426770.924,6150762.693,424989.0485831764,6149276.631726764
55.48385417,7.8140625,-8.163108,4.0,2288.0,426771.07,6150764.344,425054.8731960744,6149275.508441757
55.48385417,7.815104167,-8.132839,4.0,2288.0,426771.216,6150765.996,425120.69781782664,6149274.386143084
55.48385417,7.816145833,-8.095043,4.0,2288.0,426771.362,6150767.646,425186.52238522936,6149273.264831822
55.48385417,7.8171875,-8.058028,4.0,2288.0,426771.508,6150769.298,425252.3470246635,6149272.1445058165
55.48385417,7.818229167,-8.015314,4.0,2288.0,426771.655,6150770.948,425318.17167292524,6149271.025166144
55.48385417,7.819270833,-7.973403,4.0,2288.0,427581.062,6150740.457,425383.9962668174,6149269.906813878
55.48385417,7.8203125,-7.9347453,4.0,2288.0,427646.864,6150739.372,425449.8209327143,6149268.78944687
55.48385417,7.821354167,-7.898321,4.0,2288.0,427712.667,6150738.288,425515.6456074172,6149267.673066195
55.48385417,7.822395833,-7.869747,4.0,2288.0,427778.469,6150737.206,425581.47022772697,6149266.557672922
55.48385417,7.8234375,-7.850099,4.0,2288.0,427844.271,6150736.124,425647.29492001835,6149265.443264908
55.48385417,7.824479167,-7.837153,4.0,2288.0,427910.074,6150735.043,425713.1196210938,6149264.329843228
55.48385417,7.825520833,-7.8292503,4.0,2288.0,427975.876,6150733.964,425778.9442677513,6149263.217408945
55.48385417,7.8265625,-7.8251324,4.0,2288.0,428041.679,6150732.885,425844.7689863669,6149262.105959924
55.48385417,7.827604167,-7.8228493,4.0,2288.0,428107.481,6150731.807,425910.59371374175,6149260.995497232
55.48385417,7.828645833,-7.823164,4.0,2288.0,428173.283,6150730.73,425976.4183866768,6149259.886021937
55.48385417,7.8296875,-7.826061,4.0,2288.0,428239.086,6150729.655,426042.24313154665,6149258.777531906
55.48385417,7.830729167,-7.8302183,4.0,2288.0,428304.888,6150728.58,426108.0678851524,6149257.670028202
55.48385417,7.831770833,-7.8358774,4.0,2288.0,428370.691,6150727.506,426173.89258429495,6149256.56351189
55.48385417,7.8328125,-7.843364,4.0,2288.0,428436.493,6150726.433,426239.7173553507,6149255.457980844
55.48385417,7.833854167,-7.8526993,4.0,2288.0,428502.296,6150725.362,426305.5421351172,6149254.353436126
55.48385417,7.834895833,-7.8642116,4.0,2288.0,428568.098,6150724.291,426371.3668603972,6149253.249878795
55.48385417,7.8359375,-7.8784595,4.0,2288.0,428633.901,6150723.221,426437.1916575654,6149252.147306732
55.48385417,7.836979167,-7.894668,4.0,2288.0,428699.703,6150722.152,426503.0164634228,6149251.045720995
55.48385417,7.838020833,-7.9133596,4.0,2288.0,428765.506,6150721.084,426568.8412147702,6149249.9451226415
55.48385417,7.8390625,-7.932707,4.0,2288.0,428831.308,6150720.017,426634.66603798245,6149248.845509558
55.48385417,7.840104167,-7.9516397,4.0,2288.0,428897.111,6150718.951,426700.49086986214,6149247.7468828
55.48385417,7.841145833,-7.9696455,4.0,2288.0,428962.913,6150717.887,426766.3156472053,6149246.649243421
55.48385417,7.8421875,-7.9856873,4.0,2288.0,424424.554,6150909.595,426832.1404963932,6149245.552589314
55.48385417,7.843229167,-7.997839,4.0,2288.0,424490.355,6150908.463,426897.9653542219,6149244.456921532
55.48385417,7.844270833,-8.006253,4.0,2288.0,424556.155,6150907.332,426963.7901574939,6149243.362241125
55.48385417,7.8453125,-8.011559,4.0,2288.0,424621.955,6150906.202,427029.6150325842,6149242.268545991
55.48385417,7.846354167,-8.015633,4.0,2288.0,424687.755,6150905.073,427095.4399162935,6149241.1758371815
55.48385417,7.847395833,-8.010792,4.0,2288.0,424753.555,6150903.945,427161.26474542276,6149240.084115743
55.48385417,7.8484375,-7.9854364,4.0,2288.0,424819.356,6150902.818,427227.0896463485,6149238.993379581
55.48385417,7.849479167,-7.94814,4.0,2288.0,424885.156,6150901.692,427292.91455586837,6149237.90362974
55.48385417,7.850520833,-7.9096675,4.0,2288.0,424950.956,6150900.567,427358.73941078474,6149236.814867267
55.48385417,7.8515625,-7.8709745,4.0,2288.0,425016.756,6150899.443,427424.5643374727,6149235.727090072
55.48385417,7.852604167,-7.8324656,4.0,2288.0,425082.557,6150898.32,427490.38927273307,6149234.640299197
55.48385417,7.853645833,-7.794529,4.0,2288.0,425148.357,6150897.197,427556.2141533666,6149233.554495688
55.48385417,7.8546875,-7.7574987,4.0,2288.0,425214.157,6150896.076,427622.03910574835,6149232.469677456
55.48385417,7.855729167,-7.7215204,4.0,2288.0,425279.958,6150894.956,427687.86406667915,6149231.385845546
55.48385417,7.856770833,-7.6868744,4.0,2288.0,425345.758,6150893.837,427753.6889729597,6149230.303000996
55.48385417,7.8578125,-7.6544185,4.0,2288.0,425411.558,6150892.719,427819.51395096676,6149229.221141726
55.48385417,7.858854167,-7.624436,4.0,2288.0,425477.359,6150891.602,427885.33893749793,6149228.140268776
55.48385417,7.859895833,-7.597398,4.0,2288.0,425543.159,6150890.486,427951.16386935546,6149227.060383182
55.48385417,7.8609375,-7.575029,4.0,2288.0,425608.959,6150889.371,428016.98887291463,6149225.981482871
55.48385417,7.861979167,-7.5590377,4.0,2288.0,425674.76,6150888.256,428082.8138849761,6149224.903568879
55.48385417,7.863020833,-7.550153,4.0,2288.0,425740.56,6150887.143,428148.63884234056,6149223.826642238
55.48385417,7.8640625,-7.5490866,4.0,2288.0,425806.36,6150886.031,428214.46387138334,6149222.750700882
55.48385417,7.865104167,-7.555185,4.0,2288.0,425872.161,6150884.92,428280.2889089067,6149221.675745844
55.48385417,7.866145833,-7.567341,4.0,2288.0,425937.961,6150883.809,428346.1138917081,6149220.601778154
55.48385417,7.8671875,-7.581399,4.0,2288.0,426003.761,6150882.7,428411.9389461644,6149219.528795751
55.48385417,7.868229167,-7.6041965,4.0,2288.0,426069.562,6150881.592,428477.76400907635,6149218.456799665
55.48385417,7.869270833,-7.6502876,4.0,2288.0,426135.362,6150880.485,428543.5890172446,6149217.385790923
55.48385417,7.8703125,-7.690875,4.0,2288.0,426201.163,6150879.378,428609.4140970444,6149216.315767469
55.48385417,7.871354167,-7.724578,4.0,2288.0,426266.963,6150878.273,428675.23918527644,6149215.24673033
55.48385417,7.872395833,-7.8134413,4.0,2288.0,426332.764,6150877.169,428741.0642187415,6149214.178680534
55.48385417,7.8734375,-7.946562,4.0,2288.0,426398.564,6150876.065,428806.8893238164,6149213.111616027
55.48385417,7.874479167,-8.093424,4.0,2288.0,426464.364,6150874.963,428872.7144372986,6149212.045537834
55.48385417,7.875520833,-8.204421,4.0,2288.0,426530.165,6150873.862,428938.53949599026,6149210.9804469785
55.48385417,7.8765625,-8.274038,4.0,2288.0,426595.965,6150872.761,429004.364626267,6149209.916341415
55.48385417,7.877604167,-8.339529,4.0,2288.0,426661.766,6150871.662,429070.18976492924,6149208.853222164
55.48385417,7.878645833,-8.394852,4.0,2288.0,426727.566,6150870.563,429136.0148487776,6149207.791090247
55.48385417,7.8796875,-8.432747,4.0,2288.0,426793.367,6150869.466,429201.84000418766,6149206.729943625
55.48385417,7.880729167,-8.477381,4.0,2288.0,426859.167,6150868.37,429267.6651679615,6149205.669783314
55.48385417,7.881770833,-8.526685,4.0,2288.0,426924.968,6150867.274,429333.49027689494,6149204.610610333
55.48385417,7.8828125,-8.558367,4.0,2288.0,426990.768,6150866.18,429399.3154573699,6149203.552422647
55.48385417,7.883854167,-8.526896,4.0,2288.0,427056.569,6150865.086,429465.14064618206,6149202.495221274
55.48385417,7.884895833,-8.423364,4.0,2288.0,427122.37,6150863.994,429530.9657801337,6149201.439007226
55.48385417,7.8859375,-8.267916,4.0,2288.0,427188.17,6150862.902,429596.7909856002,6149200.383778475
55.48385417,7.886979167,-8.078075,4.0,2288.0,427253.971,6150861.812,429662.61619938235,6149199.329536036
55.48489583,7.7953125,-7.117952,4.0,2288.0,427319.771,6150860.722,423872.0403863896,6149411.793463995
55.48489583,7.796354167,-7.203206,4.0,2288.0,427385.572,6150859.634,423937.8631106737,6149410.653427086
55.48489583,7.797395833,-7.295972,4.0,2288.0,427451.372,6150858.546,424003.685780754,6149409.514377597
55.48489583,7.7984375,-7.3954897,4.0,2288.0,427517.173,6150857.459,424069.5085230015,6149408.376313339
55.48489583,7.799479167,-7.5016875,4.0,2288.0,427582.974,6150856.374,424135.3312742206,6149407.239235408
55.48489583,7.800520833,-7.6133804,4.0,2288.0,427648.774,6150855.289,424201.15397121094,6149406.103144892
55.48489583,7.8015625,-7.729034,4.0,2288.0,427714.575,6150854.206,424266.97674034507,6149404.9680396095
55.48489583,7.802604167,-7.8476944,4.0,2288.0,427780.375,6150853.123,424332.7995184259,6149403.833920652
55.48489583,7.803645833,-7.968821,4.0,2288.0,427846.176,6150852.041,424398.6222422562,6149402.700789108
55.48489583,7.8046875,-8.093012,4.0,2288.0,427911.977,6150850.961,424464.44503820693,6149401.568642799
55.48489583,7.805729167,-8.213926,4.0,2288.0,427977.777,6150849.881,424530.267843081,6149400.437482813
55.48489583,7.806770833,-8.331876,4.0,2288.0,428043.578,6150848.802,424596.0905936812,6149399.307310237
55.48489583,7.8078125,-8.442592,4.0,2288.0,428109.379,6150847.725,424661.91341638006,6149398.178122897
55.48489583,7.808854167,-8.534674,4.0,2288.0,428175.179,6150846.648,424727.7362479773,6149397.0499218805
55.48489583,7.809895833,-8.581711,4.0,2288.0,428240.98,6150845.572,424793.55902527727,6149395.922708267
55.48489583,7.8109375,-8.584259,4.0,2288.0,428306.781,6150844.497,424859.381874651,6149394.796479894
55.48489583,7.811979167,-8.569501,4.0,2288.0,428372.581,6150843.424,424925.20473290136,6149393.671237842
55.48489583,7.813020833,-8.54788,4.0,2288.0,428438.382,6150842.351,424991.0275368311,6149392.546983191
55.48489583,7.8140625,-8.514047,4.0,2288.0,428504.183,6150841.279,425056.8504128112,6149391.423713781
55.48489583,7.815104167,-8.473656,4.0,2288.0,428569.984,6150840.208,425122.6732976462,6149390.301430691
55.48489583,7.816145833,-8.42678,4.0,2288.0,428635.784,6150839.138,425188.49612813396,6149389.180134998
55.48489583,7.8171875,-8.38439,4.0,2288.0,428701.585,6150838.07,425254.31903065206,6149388.059824548
55.48489583,7.818229167,-8.342378,4.0,2288.0,428767.386,6150837.002,425320.1419419984,6149386.940500418
55.48489583,7.819270833,-8.300423,4.0,2288.0,428833.187,6150835.935,425385.96479897737,6149385.82216368
55.48489583,7.8203125,-8.258839,4.0,2288.0,428898.987,6150834.869,425451.7877279601,6149384.704812187
55.48489583,7.821354167,-8.218035,4.0,2288.0,428964.788,6150833.804,425517.61066574935,6149383.588447012
55.48489583,7.822395833,-8.180615,4.0,2288.0,424426.549,6151025.511,425583.4335491478,6149382.473069226
55.48489583,7.8234375,-8.150198,4.0,2288.0,424492.348,6151024.379,425649.25650452677,6149381.358676687
55.48489583,7.824479167,-8.125792,4.0,2288.0,424558.146,6151023.248,425715.07946869044,6149380.2452704655
55.48489583,7.825520833,-8.106223,4.0,2288.0,424623.945,6151022.118,425780.9023784384,6149379.132851628
55.48489583,7.8265625,-8.090558,4.0,2288.0,424689.743,6151020.989,425846.72536014346,6149378.021418039
55.48489583,7.827604167,-8.078216,4.0,2288.0,424755.542,6151019.861,425912.5483506083,6149376.910970768
55.48489583,7.828645833,-8.068715,4.0,2288.0,424821.34,6151018.734,425978.37128663564,6149375.801510877
55.48489583,7.8296875,-8.061849,4.0,2288.0,424887.139,6151017.608,426044.19429459673,6149374.693036235
55.48489583,7.830729167,-8.05719,4.0,2288.0,424952.937,6151016.483,426110.0173112943,6149373.58554791
55.48489583,7.831770833,-8.05445,4.0,2288.0,425018.736,6151015.359,426175.8402735309,6149372.479046962
55.48489583,7.8328125,-8.053464,4.0,2288.0,425084.534,6151014.236,426241.66330767964,6149371.373531265
55.48489583,7.833854167,-8.053946,4.0,2288.0,425150.333,6151013.114,426307.48635053984,6149370.269001884
55.48489583,7.834895833,-8.055331,4.0,2288.0,425216.131,6151011.993,426373.30933891574,6149369.165459875
55.48489583,7.8359375,-8.058723,4.0,2288.0,425281.93,6151010.873,426439.13239917875,6149368.062903121
55.48489583,7.836979167,-8.064238,4.0,2288.0,425347.729,6151009.754,426504.9554681315,6149366.961332681
55.48489583,7.838020833,-8.071175,4.0,2288.0,425413.527,6151008.636,426570.7784825766,6149365.860749609
55.48489583,7.8390625,-8.0794525,4.0,2288.0,425479.326,6151007.519,426636.6015688855,6149364.761151792
55.48489583,7.840104167,-8.086748,4.0,2288.0,425545.124,6151006.402,426702.4246638624,6149363.662540288
55.48489583,7.841145833,-8.092676,4.0,2288.0,425610.923,6151005.287,426768.247704305,6149362.564916151
55.48489583,7.8421875,-8.097566,4.0,2288.0,425676.721,6151004.173,426834.0708165913,6149361.468277269
55.48489583,7.843229167,-8.101458,4.0,2288.0,425742.52,6151003.06,426899.89393751905,6149360.372624701
55.48489583,7.844270833,-8.103479,4.0,2288.0,425808.319,6151001.948,426965.7170038923,6149359.277959493
55.48489583,7.8453125,-8.102945,4.0,2288.0,425874.117,6151000.837,427031.5401420827,6149358.184279544
55.48489583,7.846354167,-8.102098,4.0,2288.0,425939.916,6150999.726,427097.36328889284,6149357.091585906
55.48489583,7.847395833,-8.094383,4.0,2288.0,426005.715,6150998.617,427163.1863811251,6149355.999879627
55.48489583,7.8484375,-8.060257,4.0,2288.0,426071.513,6150997.509,427229.00954515283,6149354.909158607
55.48489583,7.849479167,-8.020216,4.0,2288.0,426137.312,6150996.402,427294.83271777525,6149353.819423898
55.48489583,7.850520833,-7.979452,4.0,2288.0,426203.111,6150995.295,427360.6558357965,6149352.730676542
55.48489583,7.8515625,-7.9384575,4.0,2288.0,426268.909,6150994.19,427426.47902558814,6149351.64291445
55.48489583,7.852604167,-7.897598,4.0,2288.0,426334.708,6150993.086,427492.30222395284,6149350.556138665
55.48489583,7.853645833,-7.85723,4.0,2288.0,426400.507,6150991.982,427558.12536769296,6149349.470350232
55.48489583,7.8546875,-7.8176384,4.0,2288.0,426466.306,6150990.88,427623.9485831802,6149348.385547061
